LinearVel.X,LinearVel.Y,LinearAcc.X,LinearAcc.Y,AngularVel.Z,AngularAcc.Z,VelMulDelta.X,VelMulDelta.Y, Angvelmuldelta.Z,GTruthPosDiff.X,GTruthPosDiff.Y,GTruthRotDiff.Z,
-1.967575,-20.491182,29.388722,-12.296591,0.000000,0.000000,-0.196758,-2.049118,0.000000,-10.621841,-217.883069,0.000000,
-0.642376,-21.560963,13.251998,-10.697804,0.000000,0.000000,-0.064238,-2.156096,0.000000,-3.671727,-207.972023,-0.026180,
-0.283280,-22.503284,3.590956,-9.423210,-0.261799,-2.617994,-0.028328,-2.250328,-0.026180,-6.278833,-239.142613,-0.104720,
-1.012574,-23.500707,-7.292935,-9.974228,-1.047198,-7.853982,-0.101257,-2.350071,-0.104720,-17.967316,-230.878202,-0.095993,
-2.551143,-24.284306,-15.385694,-7.835998,-0.959931,0.872665,-0.255114,-2.428431,-0.095993,-44.883591,-257.631465,-0.104720,
-4.972820,-24.867036,-24.216766,-5.827293,-1.047198,-0.872665,-0.497282,-2.486704,-0.104720,-68.555313,-243.596043,-0.095993,
-7.575008,-25.102374,-26.021879,-2.353378,-0.959931,0.872665,-0.757501,-2.510237,-0.095993,-97.234575,-244.312413,-0.312656,
-11.154672,-24.488359,-35.796640,6.140144,-3.126560,-21.666293,-1.115467,-2.448836,-0.312656,-160.165463,-220.402350,-0.612405,
-17.910892,-19.218081,-67.562202,52.702786,-6.124051,-29.974901,-1.791089,-1.921808,-0.612405,-211.026720,-108.822510,5.573215,
-22.279546,-7.464192,-43.686544,117.538885,55.732154,618.562036,-2.227955,-0.746419,5.573215,-210.869117,21.614663,-0.654498,
-19.132898,5.374245,31.466487,128.384366,-6.544984,-622.771376,-1.913290,0.537425,-0.654498,-132.515984,129.316920,-0.719948,
-9.600485,13.326186,95.324122,79.519407,-7.199483,-6.544983,-0.960049,1.332619,-0.719948,-13.982527,140.961032,-0.589049,
0.735135,13.489811,103.356203,1.636252,-5.890486,13.089966,0.073514,1.348981,-0.589049,60.242550,120.149421,0.000000,
6.729116,11.069032,59.939802,-24.207791,0.000000,58.904861,0.672912,1.106903,0.000000,82.502904,94.896239,0.043633,
9.145140,10.129491,24.160246,-9.395407,0.436332,4.363323,0.914514,1.012949,0.043633,103.982437,106.744753,0.104720,
10.148130,10.602333,10.029901,4.728415,1.047198,6.108653,1.014813,1.060233,0.104720,99.101066,108.757583,0.095993,
10.278858,11.760218,1.307279,11.578851,0.959931,-0.872665,1.027886,1.176022,0.095993,105.452038,136.756614,0.197195,
9.741569,13.459172,-5.372896,16.989541,1.971953,10.120219,0.974157,1.345917,0.197195,74.931208,145.377162,0.524402,
6.217152,15.778336,-35.244168,23.191639,5.244021,32.720683,0.621715,1.577834,0.524402,13.439231,160.584988,0.627826,
-1.240180,16.041417,-74.573314,2.630809,6.278263,10.342413,-0.124018,1.604142,0.627826,-67.249564,134.238940,0.523599,
-8.772094,11.986030,-75.319138,-40.553865,5.235988,-10.422748,-0.877209,1.198603,0.523599,-109.559782,86.339755,-5.563237,
-11.995272,5.966466,-32.231785,-60.195639,-55.632371,-608.683580,-1.199527,0.596647,-5.563237,-132.903726,-7.549588,0.719948,
-11.144296,-2.542416,8.509766,-85.088818,7.199483,628.318529,-1.114430,-0.254242,0.719948,-74.245773,-71.795615,0.719948,
-6.039157,-7.667434,51.051388,-51.250186,7.199483,0.000000,-0.603916,-0.766743,0.719948,-11.377216,-90.438182,0.436332,
0.296611,-8.494627,63.357681,-8.271921,4.363323,-28.361597,0.029661,-0.849463,0.436332,33.105330,-74.850385,0.095993,
3.897793,-7.807161,36.011822,6.874659,0.959931,-34.033920,0.389779,-0.780716,0.095993,57.680007,-76.746714,0.017453,
6.027830,-7.439709,21.300366,3.674521,0.174533,-7.853981,0.602783,-0.743971,0.017453,65.903388,-70.617156,0.000000,
7.247765,-7.596371,12.199349,-1.566624,0.000000,-1.745329,0.724777,-0.759637,0.000000,81.327046,-82.339164,0.000000,
8.181289,-8.133922,9.335241,-5.375505,0.000000,0.000000,0.818129,-0.813392,0.000000,83.939632,-81.058462,0.078540,
9.117448,-8.539130,9.361587,-4.052089,0.785398,7.853982,0.911745,-0.853913,0.078540,107.346030,-89.476636,0.104720,
10.529084,-8.486360,14.116367,0.527702,1.047198,2.617994,1.052908,-0.848636,0.104720,103.910056,-73.577147,0.026180,
11.826432,-8.210126,12.973477,2.762342,0.261799,-7.853982,1.182643,-0.821013,0.026180,128.581599,-85.689673,0.000000,
12.918846,-8.416923,10.924141,-2.067968,0.000000,-2.617994,1.291885,-0.841692,0.000000,141.716096,-87.407926,0.000000,
13.953610,-8.723955,10.347634,-3.070321,0.000000,0.000000,1.395361,-0.872396,0.000000,135.220175,-84.016192,0.000000,
14.786921,-9.156201,8.333114,-4.322455,0.000000,0.000000,1.478692,-0.915620,0.000000,154.303905,-95.217126,0.000000,
15.667257,-9.649741,8.803361,-4.935404,0.000000,0.000000,1.566726,-0.964974,0.000000,164.398623,-101.080749,0.000000,
16.544529,-10.162857,8.772715,-5.131164,0.000000,0.000000,1.654453,-1.016286,0.000000,165.493927,-101.572277,0.000000,
17.378167,-10.661147,8.336380,-4.982897,0.000000,0.000000,1.737817,-1.066115,0.000000,184.605150,-113.201275,0.000000,
18.261002,-11.195030,8.828357,-5.338831,0.000000,0.000000,1.826100,-1.119503,0.000000,192.384457,-117.916884,0.000000,
19.136507,-11.727788,8.755050,-5.327582,0.000000,0.000000,1.913651,-1.172779,0.000000,187.946112,-115.170616,0.000000,
19.954265,-12.226983,8.177577,-4.991950,0.000000,0.000000,1.995427,-1.222698,0.000000,214.699778,-131.549731,0.000000,
20.848812,-12.773973,8.945471,-5.469891,0.000000,0.000000,2.084881,-1.277397,0.000000,216.219379,-132.472957,0.000000,
21.712500,-13.302579,8.636875,-5.286062,0.000000,0.000000,2.171250,-1.330258,0.000000,217.082791,-132.998084,0.000000,
22.546116,-13.813016,8.336163,-5.104376,0.000000,0.000000,2.254612,-1.381302,0.000000,219.204196,-134.295872,0.000000,
23.358091,-14.310324,8.119746,-4.973079,0.000000,0.000000,2.335809,-1.431032,0.000000,238.654899,-146.211256,0.000000,
24.210781,-14.832637,8.526906,-5.223130,0.000000,0.000000,2.421078,-1.483264,0.000000,246.901882,-151.263147,0.000000,
25.062761,-15.354553,8.519800,-5.219162,0.000000,0.000000,2.506276,-1.535455,0.000000,267.197728,-163.696951,0.000000,
25.953419,-15.900184,8.906574,-5.456310,0.000000,0.000000,2.595342,-1.590018,0.000000,248.150980,-152.027941,0.000000,
25.294795,-15.496676,-6.586234,4.035082,0.000000,0.000000,2.529480,-1.549668,0.000000,246.936657,-150.050983,0.000000,
22.470272,-13.766237,-28.245237,17.304391,0.000000,0.000000,2.247027,-1.376624,0.000000,212.916815,-130.441829,0.000000,
19.754291,-12.102313,-27.159806,16.639244,0.000000,0.000000,1.975429,-1.210231,0.000000,175.471035,-107.500964,0.000000,
17.303541,-10.600880,-24.507501,15.014330,0.000000,0.000000,1.730354,-1.060088,0.000000,165.648900,-101.483509,0.000000,
14.979927,-9.177336,-23.236140,14.235440,0.000000,0.000000,1.497993,-0.917734,0.000000,126.374627,-77.422431,0.000000,
12.719519,-7.792514,-22.604082,13.848215,0.000000,0.000000,1.271952,-0.779251,0.000000,118.102969,-72.354864,0.000000,
10.325448,-6.325805,-23.940710,14.667090,0.000000,0.000000,1.032545,-0.632581,0.000000,86.596807,-53.052860,0.000000,
8.412582,-5.153903,-19.128659,11.719024,0.000000,0.000000,0.841258,-0.515390,0.000000,74.542560,-45.667919,0.000000,
6.152108,-3.769041,-22.604737,13.848616,0.000000,0.000000,0.615211,-0.376904,0.000000,49.823120,-30.523747,0.000000,
4.258784,-2.609111,-18.933242,11.599303,0.000000,0.000000,0.425878,-0.260911,0.000000,30.122074,-18.454054,0.000000,
2.288087,-1.401779,-19.706968,12.073321,0.000000,0.000000,0.228809,-0.140178,0.000000,12.388037,-7.589434,0.000000,
0.489293,-0.299762,-17.987937,11.020170,0.000000,0.000000,0.048929,-0.029976,0.000000,0.308029,-0.188711,0.000000,
0.000000,0.000000,-4.892931,2.997616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.597262,0.000000,0.000000,
0.500006,0.000000,5.000062,0.000000,0.000000,0.000000,0.050001,0.000000,0.000000,11.286557,0.000000,0.000000,
1.527447,0.000000,10.274410,0.000000,0.000000,0.000000,0.152745,0.000000,0.000000,21.375031,0.000000,0.000000,
2.532310,0.000000,10.048628,0.000000,0.000000,0.000000,0.253231,0.000000,0.000000,30.951341,0.000000,0.000000,
3.525601,0.000000,9.932909,0.000000,0.000000,0.000000,0.352560,0.000000,0.000000,39.155568,-0.010759,-0.017453,
4.481867,-0.006456,9.562657,-0.064555,-0.174533,-1.745329,0.448187,-0.000646,-0.017453,49.687424,-1.200692,-0.087266,
5.452756,-0.240790,9.708896,-2.343346,-0.872665,-6.981317,0.545276,-0.024079,-0.087266,65.192278,-5.973658,-0.104720,
6.466110,-0.822570,10.133542,-5.817794,-1.047198,-1.745330,0.646611,-0.082257,-0.104720,65.271295,-11.280156,-0.078540,
7.286679,-1.483964,8.205686,-6.613950,-0.785398,2.617994,0.728668,-0.148396,-0.078540,80.803313,-21.189998,-0.104720,
8.078611,-2.461029,7.919316,-9.770646,-1.047198,-2.617994,0.807861,-0.246103,-0.104720,82.254804,-30.107184,-0.087266,
8.691661,-3.534022,6.130505,-10.729930,-0.872665,1.745330,0.869166,-0.353402,-0.087266,95.222030,-45.160906,-0.095993,
9.219622,-4.809930,5.279610,-12.759081,-0.959931,-0.872665,0.921962,-0.480993,-0.095993,92.050318,-54.619133,-0.095993,
9.527426,-6.134639,3.078040,-13.247088,-0.959931,-0.000000,0.952743,-0.613464,-0.095993,91.757968,-66.328929,-0.095993,
9.644650,-7.529939,1.172240,-13.952999,-0.959931,0.000000,0.964465,-0.752994,-0.095993,94.276389,-82.988660,-0.095993,
9.532140,-9.070999,-1.125100,-15.410602,-0.959931,0.000000,0.953214,-0.907100,-0.095993,101.548222,-107.890561,-0.034907,
9.407472,-10.621581,-1.246681,-15.505816,-0.349066,6.108652,0.940747,-1.062158,-0.034907,89.349506,-105.005753,0.026180,
9.700721,-11.594514,2.932488,-9.729334,0.261799,6.108652,0.970072,-1.159451,0.026180,108.927775,-125.489193,0.104720,
10.850692,-11.975373,11.499706,-3.808592,1.047198,7.853982,1.085069,-1.197537,0.104720,113.969060,-115.765865,0.095993,
12.347173,-11.813333,14.964812,1.620403,0.959931,-0.872665,1.234717,-1.181333,0.095993,144.982398,-124.231546,0.095993,
14.188912,-11.232359,18.417396,5.809736,0.959931,0.000000,1.418891,-1.123236,0.095993,138.325577,-99.273683,0.280590,
15.838987,-10.243246,16.500746,9.891133,2.805904,18.459733,1.583899,-1.024325,0.280590,177.845172,-72.997555,0.634926,
18.048051,-4.823512,22.090640,54.197337,6.349260,35.433551,1.804805,-0.482351,0.634926,179.570926,17.081876,0.780999,
16.102252,4.403685,-19.457992,92.271973,7.809989,14.607298,1.610225,0.440369,0.780999,114.380088,103.452993,0.719948,
8.776595,11.028657,-73.256572,66.249720,7.199483,-6.105065,0.877659,1.102866,0.719948,12.728580,123.000318,0.719948,
-0.457273,11.597515,-92.338670,5.688581,7.199483,0.000000,-0.045727,1.159752,0.719948,-50.068919,93.786524,0.000000,
-6.006938,8.986690,-55.496653,-26.108254,0.000000,-71.994827,-0.600694,0.898669,0.000000,-78.566870,76.666831,0.000000,
-8.497904,7.692605,-24.909658,-12.940846,0.000000,0.000000,-0.849790,0.769261,0.000000,-94.061153,72.711968,0.000000,
-9.954270,7.393399,-14.563666,-2.992061,0.000000,0.000000,-0.995427,0.739340,0.000000,-106.015058,75.571863,0.000000,
-10.983554,7.665749,-10.292838,2.723496,0.000000,0.000000,-1.098355,0.766575,0.000000,-118.546806,81.092596,0.000000,
-11.942137,8.079794,-9.585827,4.140455,0.000000,0.000000,-1.194214,0.807979,0.000000,-131.537052,85.210400,0.000000,
-12.889606,8.538572,-9.474687,4.587776,0.000000,0.000000,-1.288961,0.853857,0.000000,-128.956134,85.205055,-0.017453,
-13.706322,9.051721,-8.167167,5.131493,-0.174533,-1.745329,-1.370632,0.905172,-0.017453,-143.149685,98.237942,-0.104720,
-14.182809,10.129540,-4.764869,10.778189,-1.047198,-8.726646,-1.418281,1.012954,-0.104720,-133.324158,106.253370,-0.095993,
-14.054654,11.761219,1.281557,16.316789,-0.959931,0.872665,-1.405465,1.176122,-0.095993,-139.365354,131.794552,-0.104720,
-13.550257,13.687268,5.043967,19.260488,-1.047198,-0.872665,-1.355026,1.368727,-0.104720,-136.076589,157.074160,-0.104720,
-12.686469,15.731788,8.637878,20.445199,-1.047198,0.000000,-1.268647,1.573179,-0.104720,-118.964708,171.607875,-0.281100,
-11.037074,17.892822,16.493946,21.610340,-2.811001,-17.638039,-1.103707,1.789282,-0.281100,-74.115053,195.296472,-0.541336,
-5.012241,20.280731,60.248330,23.879095,-5.413358,-26.023560,-0.501224,2.028073,-0.541336,9.741332,185.861277,-0.640096,
4.205835,18.989246,92.180762,-12.914848,-6.400960,-9.876024,0.420584,1.898925,-0.640096,104.949738,152.996690,-0.523599,
12.535431,11.085929,83.295954,-79.033170,-5.235988,11.649722,1.253543,1.108593,-0.523599,140.766794,74.222635,0.000000,
15.425892,6.221397,28.904616,-48.645319,0.000000,52.359877,1.542589,0.622140,0.000000,156.624975,49.791007,0.000000,
16.807308,4.621632,13.814162,-15.997649,0.000000,0.000000,1.680731,0.462163,0.000000,186.653209,36.128710,0.000000,
18.097913,3.533738,12.906045,-10.878943,0.000000,0.000000,1.809791,0.353374,0.000000,189.071623,31.118440,0.000000,
19.178582,3.178661,10.806692,-3.550776,0.000000,0.000000,1.917858,0.317866,0.000000,184.575391,31.188524,0.087266,
20.053822,3.581339,8.752400,4.026784,0.872665,8.726646,2.005382,0.358134,0.087266,211.280909,44.619436,0.104720,
20.769732,4.959858,7.159094,13.785189,1.047198,1.745330,2.076973,0.495986,0.104720,218.347170,67.209878,0.196812,
21.086274,7.226500,3.165426,22.666423,1.968124,9.209269,2.108627,0.722650,0.196812,190.631937,98.002017,0.520563,
18.891437,12.031258,-21.948367,48.047576,5.205631,32.375067,1.889144,1.203126,0.520563,144.153816,170.941839,0.754757,
10.512080,17.760358,-83.793572,57.291001,7.547567,23.419362,1.051208,1.776036,0.754757,20.400320,179.767197,0.719948,
-0.922398,17.507427,-114.344780,-2.529313,7.199483,-3.480846,-0.092240,1.750743,0.719948,-88.068160,134.580919,-5.497787,
-9.809474,9.962126,-88.870760,-75.453012,-54.977869,-621.773511,-0.980947,0.996213,-5.497787,-115.022855,31.836773,0.239983,
-11.897096,1.907658,-20.876219,-80.544679,2.399828,573.776960,-1.189710,0.190766,0.239983,-125.127531,-18.784370,0.000000,
-12.106363,-2.432391,-2.092670,-43.400487,0.000000,-23.998276,-1.210636,-0.243239,0.000000,-119.612368,-39.014012,0.000000,
-12.501013,-4.297992,-3.946500,-18.656005,0.000000,0.000000,-1.250101,-0.429799,0.000000,-121.283134,-45.286128,0.000000,
-13.178487,-5.135326,-6.774737,-8.373346,0.000000,0.000000,-1.317849,-0.513533,0.000000,-141.863207,-61.092677,0.000000,
-13.990819,-5.906755,-8.123325,-7.714284,0.000000,0.000000,-1.399082,-0.590675,0.000000,-147.552315,-63.159583,0.000000,
-14.878692,-6.416202,-8.878732,-5.094474,0.000000,0.000000,-1.487869,-0.641620,0.000000,-147.303618,-63.937584,0.000000,
-15.732976,-6.852113,-8.542838,-4.359113,0.000000,0.000000,-1.573298,-0.685211,0.000000,-166.025626,-72.554463,0.000000,
-16.654465,-7.291687,-9.214889,-4.395739,0.000000,0.000000,-1.665447,-0.729169,0.000000,-180.517986,-79.169494,0.000000,
-17.607789,-7.729443,-9.533241,-4.377552,0.000000,0.000000,-1.760779,-0.772944,0.000000,-174.156609,-78.491524,0.000000,
-18.485125,-8.131592,-8.773359,-4.021499,0.000000,0.000000,-1.848513,-0.813159,0.000000,-179.414019,-78.933862,0.000000,
-19.348895,-8.513175,-8.637699,-3.815823,0.000000,0.000000,-1.934890,-0.851317,0.000000,-204.304445,-89.896449,0.000000,
-20.288404,-8.927478,-9.395085,-4.143028,0.000000,0.000000,-2.028840,-0.892748,0.000000,-211.862782,-93.228803,0.000000,
-21.219014,-9.337456,-9.306106,-4.099784,0.000000,0.000000,-2.121901,-0.933746,0.000000,-225.218454,-99.109374,0.000000,
-22.165736,-9.754318,-9.467222,-4.168621,0.000000,0.000000,-2.216574,-0.975432,0.000000,-223.903897,-98.532616,0.000000,
-23.068338,-10.151648,-9.026017,-3.973297,0.000000,0.000000,-2.306834,-1.015165,0.000000,-224.550477,-98.805620,-0.017453,
-23.945038,-10.523515,-8.767002,-3.718671,-0.174533,-1.745329,-2.394504,-1.052352,-0.017453,-256.957757,-107.321502,-0.104720,
-25.266982,-9.982336,-13.219432,5.411785,-1.047198,-8.726646,-2.526698,-0.998234,-0.104720,-254.452584,-85.334510,-0.095993,
-26.779813,-8.370287,-15.128311,16.120492,-0.959931,0.872665,-2.677981,-0.837029,-0.095993,-287.055050,-68.721280,6.054231,
-28.352873,-5.633027,-15.730607,27.372599,60.542311,615.022409,-2.835287,-0.563303,6.054231,-280.617898,-12.591913,-0.503014,
-28.716246,1.520483,-3.633725,71.535104,-5.030140,-655.724494,-2.871625,0.152048,-0.503014,-264.236154,98.852058,-0.745289,
-22.777430,13.168366,59.388160,116.478824,-7.452892,-24.227523,-2.277743,1.316837,-0.745289,-131.938939,181.124195,-0.719948,
-9.663317,19.870873,131.141130,67.025069,-7.199483,2.534091,-0.966332,1.987087,-0.719948,7.126642,198.326805,-0.589049,
4.500604,16.966306,141.639204,-29.045672,-5.890486,13.089966,0.450060,1.696631,-0.589049,90.515159,127.569362,0.000000,
10.691193,12.793846,61.905889,-41.724592,0.000000,58.904861,1.069119,1.279385,0.000000,129.647931,114.659255,0.061087,
13.400626,11.069508,27.094327,-17.243385,0.610865,6.108652,1.340063,1.106951,0.061087,147.677416,116.344560,0.104720,
14.377832,11.504023,9.772064,4.345155,1.047198,4.363323,1.437783,1.150402,0.104720,136.796301,115.003460,0.095993,
14.529150,12.745001,1.513176,12.409775,0.959931,-0.872665,1.452915,1.274500,0.095993,149.761561,148.862847,0.196761,
13.960105,14.738867,-5.690449,19.938661,1.967614,10.076827,1.396010,1.473887,0.196761,111.841825,158.445217,0.520224,
10.223073,17.770451,-37.370319,30.315835,5.202239,32.346252,1.022307,1.777045,0.520224,44.206783,200.365636,0.752753,
0.801055,18.928987,-94.220172,11.585362,7.527529,23.252898,0.080106,1.892899,0.752753,-59.775815,153.162470,0.719948,
-8.425054,13.928380,-92.261089,-50.006067,7.199483,-3.280461,-0.842505,1.392838,0.719948,-119.759749,72.323013,-5.563237,
-12.500648,4.434351,-40.755940,-94.940294,-55.632371,-628.318529,-1.250065,0.443435,-5.563237,-117.077069,-18.011699,0.279253,
-10.629786,-3.794113,18.708617,-82.284637,2.792527,584.248969,-1.062979,-0.379411,0.279253,-94.039634,-61.842053,0.000000,
-9.177716,-7.214273,14.520697,-34.201595,0.000000,-27.925267,-0.917772,-0.721427,0.000000,-93.819494,-84.445570,0.000000,
-9.082341,-8.768334,0.953756,-15.540609,0.000000,0.000000,-0.908234,-0.876833,0.000000,-86.955360,-94.843909,0.000000,
-9.223833,-9.968255,-1.414924,-11.999207,0.000000,0.000000,-0.922383,-0.996825,0.000000,-92.205192,-104.804865,-0.017453,
-9.628213,-10.926886,-4.043803,-9.586309,-0.174533,-1.745329,-0.962821,-1.092689,-0.017453,-103.593383,-114.113294,-0.104720,
-10.660191,-11.346130,-10.319775,-4.192440,-1.047198,-8.726646,-1.066019,-1.134613,-0.104720,-122.347085,-116.528655,-0.104720,
-12.305658,-11.089654,-16.454671,2.564759,-1.047198,0.000000,-1.230566,-1.108965,-0.104720,-125.382545,-100.664006,-0.095993,
-13.928393,-10.492802,-16.227355,5.968516,-0.959931,0.872665,-1.392839,-1.049280,-0.095993,-152.473453,-100.913608,-0.104720,
-15.686122,-9.559073,-17.577281,9.337293,-1.047198,-0.872665,-1.568612,-0.955907,-0.104720,-172.647159,-89.932594,-0.354015,
-17.545655,-7.621220,-18.595330,19.378531,-3.540147,-24.929499,-1.754565,-0.762122,-0.354015,-178.033103,-37.504012,5.716866,
-18.810212,-1.885258,-12.645572,57.359620,57.168664,607.088107,-1.881021,-0.188526,5.716866,-178.629374,46.361454,-0.774758,
-15.489929,7.005993,33.202826,88.912506,-7.747581,-649.162440,-1.548993,0.700599,-0.774758,-93.776044,115.420042,-0.719948,
-7.165273,12.373050,83.246558,53.670571,-7.199483,5.480981,-0.716527,1.237305,-0.719948,0.125242,133.755715,-0.392699,
1.962393,11.863001,91.276663,-5.100492,-3.926991,32.724919,0.196239,1.186300,-0.392699,61.186308,107.295613,0.000000,
6.406087,10.346806,44.436934,-15.161948,0.000000,39.269908,0.640609,1.034681,0.000000,82.891335,97.852662,0.008727,
8.526366,9.862008,21.202792,-4.847980,0.087266,0.872665,0.852637,0.986201,0.008727,87.419345,95.064966,0.095993,
9.378154,10.364143,8.517880,5.021349,0.959931,8.726646,0.937815,1.036414,0.095993,92.302525,107.047215,0.095993,
9.514675,11.503280,1.365206,11.391366,0.959931,0.000000,0.951467,1.150328,0.095993,97.006164,133.461925,0.104720,
9.047712,13.123246,-4.669626,16.199659,1.047198,0.872665,0.904771,1.312325,0.104720,83.160400,137.054999,0.089040,
8.453950,14.589550,-5.937621,14.663045,0.890404,-1.567938,0.845395,1.458955,0.089040,66.226163,151.254249,0.469771,
5.493755,16.510532,-29.601944,19.209811,4.697705,38.073016,0.549376,1.651053,0.469771,11.656647,179.807365,0.722617,
-2.113660,16.556610,-76.074151,0.460787,7.226167,25.284611,-0.211366,1.655661,0.722617,-56.864266,137.784049,0.719948,
-8.340920,12.121265,-62.272598,-44.353455,7.199483,-0.266838,-0.834092,1.212126,0.719948,-127.405815,61.977720,-5.619960,
-11.617528,3.212812,-32.766084,-89.084521,-56.199602,-633.990841,-1.161753,0.321281,-5.619960,-111.624767,-24.902810,0.000000,
-11.361617,-2.667620,2.559108,-58.804327,0.000000,561.996014,-1.136162,-0.266762,0.000000,-114.742122,-54.169861,0.000000,
-11.136339,-5.510122,2.252781,-28.425016,0.000000,0.000000,-1.113634,-0.551012,0.000000,-106.058585,-62.888933,0.000000,
-11.435113,-6.858977,-2.987737,-13.488548,0.000000,0.000000,-1.143511,-0.685898,0.000000,-120.961348,-78.004975,0.000000,
-12.031650,-7.838011,-5.965368,-9.790347,0.000000,0.000000,-1.203165,-0.783801,0.000000,-116.633258,-76.936484,0.000000,
-12.742533,-8.460141,-7.108836,-6.221299,0.000000,0.000000,-1.274253,-0.846014,0.000000,-138.377900,-92.500634,0.000000,
-13.570171,-9.104692,-8.276377,-6.445503,0.000000,0.000000,-1.357017,-0.910469,0.000000,-144.761867,-97.606884,0.034907,
-14.366358,-9.765558,-7.961872,-6.608663,0.349066,3.490658,-1.436636,-0.976556,0.034907,-141.491756,-103.180641,0.095993,
-14.612168,-11.056592,-2.458095,-12.910336,0.959931,6.108652,-1.461217,-1.105659,0.095993,-149.813562,-125.465135,0.104720,
-14.360519,-12.884494,2.516492,-18.279027,1.047198,0.872665,-1.436052,-1.288449,0.104720,-131.215067,-128.090711,0.095993,
-13.989539,-14.492992,3.709799,-16.084977,0.959931,-0.872665,-1.398954,-1.449299,0.095993,-130.272421,-156.311924,0.095993,
-13.106405,-16.448857,8.831333,-19.558652,0.959931,0.000000,-1.310641,-1.644886,0.095993,-125.305549,-184.647179,0.104720,
-11.878554,-18.468360,12.278516,-20.195032,1.047198,0.872665,-1.187855,-1.846836,0.104720,-108.630955,-200.395449,0.139931,
-10.375952,-20.365849,15.026016,-18.974884,1.399309,3.521112,-1.037595,-2.036585,0.139931,-76.024525,-211.708035,0.486482,
-5.966535,-22.361896,44.094176,-19.960468,4.864824,34.655153,-0.596653,-2.236190,0.486482,4.823606,-236.755474,0.733553,
3.907823,-21.288396,98.743571,10.734997,7.335529,24.707051,0.390782,-2.128840,0.733553,111.731658,-160.337994,0.719948,
13.031431,-13.408261,91.236082,78.801349,7.199483,-1.360464,1.303143,-1.340826,0.719948,147.426656,-50.618089,0.719948,
15.126934,-2.186987,20.955033,112.212736,7.199483,0.000000,1.512693,-0.218699,0.719948,123.583146,46.225994,0.719948,
10.277701,6.726600,-48.492329,89.135873,7.199483,0.000000,1.027770,0.672660,0.719948,53.007763,97.203570,0.296706,
